y[mm],cla,clb,cd,cl,cz,C[mm],C*cz[mm],w[kg/mm],sa[N],si[N],S[N],M[N*m]
1050,1.0247,0.04205,0.12931,1.47663,1.46197248854,1907.4,2788.56632463,0.4312,32600.118342624228,3654.724711576994,28945.393631047235,48681.6770281544
1051,1.0247739999999999,0.042011,0.1292902,1.4766946,1.46203007335,1907.188,2788.36621153,0.4312,32588.858969193694,3653.7994648145695,28935.059504379125,48651.72555102009
1052,1.024848,0.041971999999999995,0.1292704,1.4767592,1.46208765816,1906.976,2788.16607401,0.4312,32577.601137083788,3652.874218052145,28924.726919031644,48621.78586002112
1053,1.0249219999999999,0.041933,0.1292506,1.4768238,1.46214524298,1906.7640000000001,2787.96591208,0.4312,32566.34484628018,3651.9489712897202,28914.39587499046,48591.85795285415
1054,1.024996,0.041894,0.1292308,1.4768884,1.46220282779,1906.552,2787.76572573,0.4312,32555.090096768592,3651.023724527296,28904.066372241297,48561.94182721598
1055,1.02507,0.041854999999999996,0.129211,1.476953,1.4622604126,1906.34,2787.56551496,0.4312,32543.836888534708,3650.0984777648714,28893.738410769838,48532.03748080356
1056,1.0251439999999998,0.041816,0.1291912,1.4770176,1.46231799742,1906.128,2787.36527978,0.4312,32532.585221564248,3649.1732310024468,28883.411990561803,48502.14491131398
1057,1.025218,0.041776999999999995,0.1291714,1.4770822,1.46237558223,1905.916,2787.16502018,0.4312,32521.335095842885,3648.247984240022,28873.087111602865,48472.26411644443
1058,1.0252919999999999,0.041738,0.1291516,1.4771468,1.46243316704,1905.704,2786.96473617,0.4312,32510.08651135634,3647.3227374775975,28862.763773878745,48442.39509389225
1059,1.025366,0.041699,0.1291318,1.4772114,1.46249075186,1905.492,2786.76442774,0.4312,32498.83946809032,3646.397490715173,28852.441977375147,48412.53784135492
1060,1.02544,0.041659999999999996,0.129112,1.477276,1.46254833667,1905.28,2786.56409489,0.4312,32487.593966030487,3645.472243952748,28842.12172207774,48382.69235653004
1061,1.0255139999999998,0.041621,0.1290922,1.4773406,1.46260592148,1905.068,2786.36373763,0.4312,32476.350005162578,3644.546997190324,28831.803007972252,48352.85863711535
1062,1.025588,0.041581999999999994,0.1290724,1.4774052,1.4626635063,1904.856,2786.16335595,0.4312,32465.107585472277,3643.6217504278993,28821.485835044376,48323.036680808706
1063,1.0256619999999999,0.041543,0.1290526,1.4774698,1.46272109111,1904.644,2785.96294986,0.4312,32453.86670694528,3642.6965036654747,28811.170203279806,48293.22648530813
1064,1.025736,0.041504,0.1290328,1.4775344,1.46277867592,1904.432,2785.76251935,0.4312,32442.627369567286,3641.77125690305,28800.856112664238,48263.42804831174
1065,1.0258099999999999,0.041464999999999995,0.129013,1.477599,1.46283626074,1904.22,2785.56206442,0.4312,32431.38957332402,3640.8460101406254,28790.543563183397,48233.641367517834
1066,1.025884,0.041426,0.1289932,1.4776636,1.46289384555,1904.008,2785.36158508,0.4312,32420.15331820115,3639.9207633782007,28780.23255482295,48203.86644062477
1067,1.025958,0.041387,0.1289734,1.4777282,1.46295143037,1903.796,2785.16108132,0.4312,32408.91860418438,3638.995516615776,28769.923087568604,48174.10326533111
1068,1.0260319999999998,0.041347999999999996,0.1289536,1.4777928,1.46300901518,1903.584,2784.96055315,0.4312,32397.685431259422,3638.0702698533523,28759.61516140607,48144.351839335526
1069,1.026106,0.041309,0.1289338,1.4778574,1.46306659999,1903.372,2784.76000056,0.4312,32386.453799411982,3637.1450230909277,28749.308776321053,48114.61216033681
1070,1.0261799999999999,0.04127,0.128914,1.477922,1.46312418481,1903.16,2784.55942355,0.4312,32375.22370862774,3593.180171234465,28782.043537393274,48103.42108986934
1071,1.026254,0.041231,0.1288942,1.4779866,1.46318176962,1902.948,2784.35882213,0.4312,32363.995158892412,3592.265876025499,28771.729282866912,48073.695465642995
1072,1.026328,0.041192,0.1288744,1.4780512,1.46323935443,1902.736,2784.1581963,0.4312,32352.76815019168,3591.3515808165334,28761.41656937515,48043.98158391107
1073,1.0264019999999998,0.041152999999999995,0.12885459999999999,1.4781158,1.46329693925,1902.524,2783.95754604,0.4312,32341.542682511266,3590.437285607568,28751.1053969037,48014.279442372936
1074,1.026476,0.041114,0.1288348,1.4781804,1.46335452406,1902.312,2783.75687137,0.4312,32330.318755836834,3589.522990398602,28740.795765438234,47984.58903872803
1075,1.0265499999999999,0.041075,0.128815,1.478245,1.46341210887,1902.1,2783.55617229,0.4312,32319.096370154126,3588.608695189637,28730.48767496449,47954.91037067595
1076,1.026624,0.041035999999999996,0.1287952,1.4783096,1.46346969369,1901.888,2783.35544879,0.4312,32307.875525448817,3587.6943999806717,28720.181125468145,47925.24343591646
1077,1.0266979999999999,0.040997,0.1287754,1.4783742,1.4635272785,1901.676,2783.15470087,0.4312,32296.65622170661,3586.780104771706,28709.8761169349,47895.58823214936
1078,1.026772,0.040957999999999994,0.1287556,1.4784388,1.46358486331,1901.464,2782.95392854,0.4312,32285.438458913213,3585.86580956274,28699.572649350474,47865.94475707469
1079,1.026846,0.040919,0.1287358,1.4785034,1.46364244813,1901.252,2782.75313179,0.4312,32274.222237054324,3584.9515143537747,28689.27072270055,47836.31300839258
1080,1.0269199999999998,0.04088,0.128716,1.478568,1.46370003294,1901.04,2782.55231062,0.4312,32263.00755611563,3584.0372191448096,28678.970336970822,47806.692983803274
1081,1.026994,0.040840999999999995,0.1286962,1.4786326,1.46375761775,1900.828,2782.35146504,0.4312,32251.79441608285,3583.1229239358436,28668.671492147005,47777.08468100714
1082,1.0270679999999999,0.040802,0.1286764,1.4786972,1.46381520257,1900.616,2782.15059504,0.4312,32240.582816941653,3582.2086287268785,28658.374188214773,47747.48809770475
1083,1.027142,0.040763,0.1286566,1.4787618,1.46387278738,1900.404,2781.94970063,0.4312,32229.372758677768,3581.294333517913,28648.078425159856,47717.903231596734
1084,1.027216,0.040723999999999996,0.1286368,1.4788264,1.46393037219,1900.192,2781.7487818,0.4312,32218.164241276885,3648.41708728068,28569.747153996206,47574.94606311201
1085,1.0272899999999998,0.040685,0.128617,1.478891,1.46398795701,1899.98,2781.54783856,0.4312,32206.957264724708,3647.4854179529775,28559.471846771732,47545.442525179766
1086,1.027364,0.040645999999999995,0.1285972,1.4789556,1.46404554182,1899.768,2781.34687089,0.4312,32195.75182900692,3646.553748625276,28549.198080381644,47515.95068275708
1087,1.0274379999999999,0.040607,0.1285774,1.4790202,1.46410312663,1899.556,2781.14587882,0.4312,32184.547934109243,3645.6220792975737,28538.92585481167,47486.47053354519
1088,1.027512,0.040568,0.1285576,1.4790848,1.46416071145,1899.344,2780.94486233,0.4312,32173.34558001736,3644.6904099698722,28528.65517004749,47457.00207524541
1089,1.0275859999999999,0.040528999999999996,0.1285378,1.4791494,1.46421829626,1899.132,2780.74382142,0.4312,32162.14476671698,3643.75874064217,28518.38602607481,47427.545305559164
1090,1.02766,0.04049,0.128518,1.479214,1.46427588108,1898.92,2780.54275609,0.4312,32150.94549419381,3642.8270713144684,28508.118422879343,47398.100222188055
1091,1.027734,0.040451,0.1284982,1.4792786,1.46433346589,1898.708,2780.34166635,0.4312,32139.747762433522,3641.895401986766,28497.852360446755,47368.66682283383
1092,1.0278079999999998,0.040412,0.1284784,1.4793432,1.4643910507,1898.496,2780.14055219,0.4312,32128.551571421845,3640.9637326590646,28487.58783876278,47339.24510519829
1093,1.027882,0.040373,0.1284586,1.4794078,1.46444863552,1898.284,2779.93941362,0.4312,32117.356921144463,3640.032063331362,28477.324857813102,47309.83506698346
1094,1.0279559999999999,0.040333999999999995,0.1284388,1.4794724,1.46450622033,1898.0720000000001,2779.73825063,0.4312,32106.16381158708,3639.1003940036608,28467.06341758342,47280.43670589144
1095,1.02803,0.040295,0.128419,1.479537,1.46456380514,1897.8600000000001,2779.53706323,0.4312,32094.972242735388,3638.1687246759584,28456.80351805943,47251.05001962451
1096,1.028104,0.040256,0.1283992,1.4796016,1.46462138996,1897.648,2779.33585141,0.4312,32083.78221457511,3637.237055348257,28446.54515922685,47221.67500588499
1097,1.0281779999999998,0.040216999999999996,0.1283794,1.4796662,1.46467897477,1897.436,2779.13461517,0.4312,32072.59372709191,3636.3053860205546,28436.288341071355,47192.31166237544
1098,1.028252,0.040178,0.1283596,1.4797308,1.46473655958,1897.224,2778.93335452,0.4312,32061.406780271514,3635.373716692853,28426.03306357866,47162.95998679851
1099,1.0283259999999999,0.040138999999999994,0.1283398,1.4797954,1.4647941444,1897.012,2778.73206945,0.4312,32050.221374099616,3634.4420473651508,28415.779326734464,47133.61997685699
1100,1.0284,0.0401,0.12832,1.47986,1.46485172921,1896.8,2778.53075997,0.4312,32039.03750856192,3633.5103780374493,28405.52713052447,47104.29163025375
1101,1.0284739999999999,0.040061,0.1283002,1.4799246,1.46490931402,1896.588,2778.32942607,0.4312,32027.855183644107,3632.578708709747,28395.276474934362,47074.97494469187
1102,1.028548,0.040021999999999995,0.1282804,1.4799892,1.46496689884,1896.376,2778.12806775,0.4312,32016.674399331896,3631.6470393820455,28385.02735994985,47045.66991787454
1103,1.028622,0.039983,0.1282606,1.4800538,1.46502448365,1896.164,2777.92668502,0.4312,32005.495155610985,3630.715370054343,28374.779785556642,47016.37654750504
1104,1.0286959999999998,0.039944,0.1282408,1.4801184,1.46508206846,1895.952,2777.72527787,0.4312,31994.317452467058,3629.7837007266417,28364.533751740415,46987.094831286835
1105,1.02877,0.039904999999999996,0.128221,1.480183,1.46513965328,1895.74,2777.5238463,0.4312,31983.141289885836,3628.8520313989393,28354.289258486897,46957.8247669235
1106,1.0288439999999999,0.039866,0.1282012,1.4802476,1.46519723809,1895.528,2777.32239032,0.4312,31971.966667852997,3627.920362071238,28344.04630578176,46928.56635211874
1107,1.028918,0.039827,0.1281814,1.4803122,1.4652548229,1895.316,2777.12090993,0.4312,31960.79358635426,3626.9886927435355,28333.804893610723,46899.319584576406
1108,1.028992,0.039788,0.1281616,1.4803768,1.46531240772,1895.104,2776.91940512,0.4312,31949.622045375316,3626.057023415834,28323.565021959483,46870.084462000465
1109,1.0290659999999998,0.039749,0.1281418,1.4804414,1.46536999253,1894.892,2776.71787589,0.4312,31938.452044901867,3625.1253540881316,28313.326690813738,46840.86098209506
1110,1.02914,0.039709999999999995,0.12812199999999999,1.480506,1.46542757735,1894.68,2776.51632224,0.4312,31927.2835849196,3624.19368476043,28303.08990015917,46811.64914256436
1111,1.0292139999999999,0.039671,0.1281022,1.4805706,1.46548516216,1894.468,2776.31474418,0.4312,31916.116665414233,3623.262015432728,28292.854649981506,46782.448941112816
1112,1.029288,0.039632,0.1280824,1.4806352,1.46554274697,1894.256,2776.11314171,0.4312,31904.951286371463,3622.3303461050264,28282.620940266435,46753.26037544488
1113,1.0293619999999999,0.039592999999999996,0.1280626,1.4806998,1.46560033179,1894.044,2775.91151482,0.4312,31893.78744777697,3621.398676777324,28272.388770999645,46724.08344326522
1114,1.029436,0.039554,0.1280428,1.4807644,1.4656579166,1893.8319999999999,2775.70986351,0.4312,31882.625149616488,3620.4670074496225,28262.158142166867,46694.918142278606
1115,1.02951,0.039514999999999995,0.128023,1.480829,1.46571550141,1893.62,2775.50818778,0.4312,31871.464391875685,3519.4687181087056,28351.995673766978,46679.340415769526
1116,1.0295839999999998,0.039476,0.1280032,1.4808936,1.46577308623,1893.408,2775.30648765,0.4312,31860.30517454026,3518.5628059547525,28341.742368585506,46650.19138227954
1117,1.029658,0.039437,0.1279834,1.4809582,1.46583067104,1893.196,2775.10476309,0.4312,31849.147497595943,3517.656893800799,28331.490603795144,46621.05397489666
1118,1.0297319999999999,0.039397999999999996,0.1279636,1.4810228,1.46588825585,1892.984,2774.90301412,0.4312,31837.99136102841,3516.7509816468455,28321.240379381565,46591.92819132618
1119,1.029806,0.039359,0.1279438,1.4810874,1.46594584067,1892.772,2774.70124073,0.4312,31826.836764823376,3515.8450694928924,28310.991695330486,46562.81402927353
1120,1.02988,0.039319999999999994,0.127924,1.481152,1.46600342548,1892.56,2774.49944293,0.4312,31815.68370896652,3514.9391573389394,28300.74455162758,46533.71148644429
1121,1.0299539999999998,0.039280999999999996,0.1279042,1.4812166,1.46606101029,1892.348,2774.29762071,0.4312,31804.53219344356,3514.0332451849854,28290.498948258573,46504.62056054418
1122,1.030028,0.039242,0.1278844,1.4812812,1.46611859511,1892.136,2774.09577407,0.4312,31793.38221824017,3513.127333031032,28280.25488520914,46475.541249279
1123,1.0301019999999999,0.039202999999999995,0.1278646,1.4813458,1.46617617992,1891.924,2773.89390302,0.4312,31782.23378334209,3512.2214208770783,28270.01236246501,46446.47355035474
1124,1.030176,0.039164,0.1278448,1.4814104,1.46623376473,1891.712,2773.69200755,0.4312,31771.08688873499,3511.3155087231253,28259.771380011865,46417.41746147748
1125,1.0302499999999999,0.039125,0.127825,1.481475,1.46629134955,1891.5,2773.49008767,0.4312,31759.941534404574,3510.409596569172,28249.531937835403,46388.372980353466
1126,1.030324,0.039085999999999996,0.1278052,1.4815396,1.46634893436,1891.288,2773.28814337,0.4312,31748.79772033655,3509.5036844152187,28239.29403592133,46359.34010468907
1127,1.030398,0.039047,0.1277854,1.4816042,1.46640651917,1891.076,2773.08617465,0.4312,31737.65544651661,3508.597772261265,28229.057674255342,46330.31883219075
1128,1.0304719999999998,0.039008,0.1277656,1.4816688,1.46646410399,1890.864,2772.88418152,0.4312,31726.514712930464,3507.691860107312,28218.822852823152,46301.30916056521
1129,1.030546,0.038969,0.1277458,1.4817334,1.4665216888,1890.652,2772.68216398,0.4312,31715.375519563793,3506.785947953359,28208.589571610435,46272.311087519134
1130,1.0306199999999999,0.03893,0.127726,1.481798,1.46657927361,1890.44,2772.48012201,0.4312,31704.237866402305,3456.0966271825737,28248.14123921973,46274.20737418961
1131,1.030694,0.038890999999999995,0.1277062,1.4818626,1.46663685843,1890.228,2772.27805563,0.4312,31693.101753431707,3455.203578958496,28237.898174473212,46245.21653340094
1132,1.030768,0.038852,0.1276864,1.4819272,1.46669444324,1890.016,2772.07596484,0.4312,31681.967180637694,3454.3105307344176,28227.656649903278,46216.23728843691
1133,1.0308419999999998,0.038813,0.1276666,1.4819918,1.46675202806,1889.804,2771.87384963,0.4312,31670.83414800598,3453.4174825103396,28217.41666549564,46187.26963700481
1134,1.030916,0.038773999999999996,0.1276468,1.4820564,1.46680961287,1889.592,2771.67171,0.4312,31659.702655522222,3452.524434286261,28207.17822123596,46158.31357681207
1135,1.0309899999999999,0.038735,0.127627,1.482121,1.46686719768,1889.38,2771.46954596,0.4312,31648.572703172165,3451.6313860621826,28196.941317109984,46129.36910556625
1136,1.031064,0.038695999999999994,0.1276072,1.4821856,1.4669247825,1889.1680000000001,2771.2673575,0.4312,31637.444290941497,3450.7383378381046,28186.705953103392,46100.436220975054
1137,1.0311379999999999,0.038657,0.1275874,1.4822502,1.46698236731,1888.9560000000001,2771.06514462,0.4312,31626.317418815906,3449.845289614026,28176.47212920188,46071.5149207463
1138,1.031212,0.038618,0.1275676,1.4823148,1.46703995212,1888.744,2770.86290733,0.4312,31615.192086781088,3384.1075220352786,28231.084564745808,46130.957908294775
1139,1.031286,0.038578999999999995,0.1275478,1.4823794,1.46709753694,1888.532,2770.66064563,0.4312,31604.068294822762,3383.231264261577,28220.837030561186,46102.01402094183
1140,1.0313599999999998,0.03854,0.127528,1.482444,1.46715512175,1888.32,2770.4583595,0.4312,31592.946042926626,3382.355006487876,28210.59103643875,46073.08172292308
1141,1.031434,0.038501,0.1275082,1.4825086,1.46721270656,1888.108,2770.25604896,0.4312,31581.82533107836,3381.478748714175,28200.34658236418,46044.161011946824
1142,1.0315079999999999,0.038461999999999996,0.1274884,1.4825732,1.46727029138,1887.896,2770.05371401,0.4312,31570.706159263675,3380.6024909404723,28190.1036683232,46015.2518857216
1143,1.031582,0.038423,0.1274686,1.4826378,1.46732787619,1887.684,2769.85135464,0.4312,31559.588527468273,3379.726233166771,28179.862294301503,45986.35434195603
1144,1.031656,0.038384,0.1274488,1.4827024,1.467385461,1887.472,2769.64897085,0.4312,31548.47243567785,3378.84997539307,28169.62246028478,45957.46837835883
1145,1.0317299999999998,0.038345,0.127429,1.482767,1.46744304582,1887.26,2769.44656265,0.4312,31537.357883878107,3377.9737176193685,28159.384166258737,45928.59399263892
1146,1.031804,0.038306,0.1274092,1.4828316,1.46750063063,1887.048,2769.24413003,0.4312,31526.244872054747,3377.0974598456664,28149.14741220908,45899.73118250532
